"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",84.5,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",93.3,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.8,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",97.9,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",99.5,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",101.6,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",105.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",107.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",105.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",105.6,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",107.6,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",104.9,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",104.5,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",108.2,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",103.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",103.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",102.5,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",107.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",106.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",106.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",104.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",104.8,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",106.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",107.3,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",105.4,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",107.2,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.3992,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.2081,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",108.291,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.25,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",95.81667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.0167,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",107.0917,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",95.01667,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",103.6667,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",132.6611,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",118.4682,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",136.578,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",107.3,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",107.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",106.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",107.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",105.5,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",106.3,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",106.8,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",108.4,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",108.1,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",106.8,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",103.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",106.1,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",86.6,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",63.5,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",80,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",92.7,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.7,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",95,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",96.6,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",110.3,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",107.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",109.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",108.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",104.4,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",109.5,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",104.7,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",99.3,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",106.6,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",98.9,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",98.4,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",101.6,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",103.3,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",102.7,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",103.8,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",107.1,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",103,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","EA19","Euro area (19 countries)","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",105.9,,
